corpus,dialogue_id,uID,pairID,upairID,speaker,role,speaker_name,utterance,context_utterances,MLU,pos_tag,age,age_months
Sachs,Sachs_under_2/011019.xml,u179,1,2,FAT,Father,,lamb go to sleep .,,3.5,n v inf v,P1Y10M19D,23.0
Manchester,Manchester_under_2/011103.xml,u1409,1,0,CHI,Target_Child,Carl,want lolly ?,"CHI: hello Zita .
MOT: hello Zita .
MOT: are you having a nice holiday ?
CHI: where Zita ?
MOT: Zita's on holiday .",1.936,v adj,P1Y11M03D,23.0
Manchester,Manchester_under_2/011103.xml,u1410,1,1,CHI,Target_Child,Carl,Zita lolly .,,1.936,n:prop adj,P1Y11M03D,23.0
Manchester,Manchester_under_2/011103.xml,u1411,1,2,MOT,Mother,Mother,hello Zita .,,3.719,co n:prop,P1Y11M03D,23.0
Manchester,Manchester_under_2/011115.xml,u504,1,0,CHI,Target_Child,Carl,where's it gone ?,"MOT: go and get them .
MOT: quick .
MOT: quick .
MOT: be careful .
CHI: where's it gone ?",1.912,pro:int pro:per part,P1Y11M15D,23.0
Manchester,Manchester_under_2/011115.xml,u505,1,1,CHI,Target_Child,Carl,oh catch .,,1.912,co v,P1Y11M15D,23.0
Manchester,Manchester_under_2/011115.xml,u506,1,2,MOT,Mother,Mother,yeah catch Mummy .,,3.805,co v n:prop,P1Y11M15D,23.0
Manchester,Manchester_under_2/011115.xml,u859,2,0,CHI,Target_Child,Carl,what's in there ?,"CHI: apple in there .
CHI: eat apple .
CHI: what's in there egg ?
CHI: a egg .
CHI: egg .",1.912,pro:int prep n,P1Y11M15D,23.0
Manchester,Manchester_under_2/011115.xml,u860,2,1,CHI,Target_Child,Carl,no eggs .,,1.912,qn n,P1Y11M15D,23.0
Manchester,Manchester_under_2/011115.xml,u861,2,2,MOT,Mother,Mother,there's no eggs .,,3.805,pro:exist qn n,P1Y11M15D,23.0
Manchester,Manchester_under_2/011104.xml,u530,1,0,CHI,Target_Child,Anne,all right ?,"MOT: pardon ?
MOT: anyway there's room for for the others to go under there as well isn't there ?
MOT: that can go on there look .
CHI: rabbit fit down .
MOT: rabbit fit down .",1.574,post co,P1Y11M04D,23.0
Manchester,Manchester_under_2/011104.xml,u532,1,1,CHI,Target_Child,Anne,teddy fit down .,,1.574,n v adv,P1Y11M04D,23.0
Manchester,Manchester_under_2/011104.xml,u533,1,2,MOT,Mother,,perhaps perhaps this could be teddy's cot .,,3.346,adv pro:dem mod cop adj n,P1Y11M04D,23.0
Manchester,Manchester_under_2/010928.xml,u629,1,0,CHI,Target_Child,Carl,what Tiggie doing ?,"CHI: that Tiggie .
MOT: what's he doing ?
CHI: what he doing ?
MOT: well you tell Mummy .
MOT: what's Tiggie doing ?",2.018,pro:int n:prop part,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u630,1,1,CHI,Target_Child,Carl,Grandpa ticktock .,,2.018,n:prop,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u631,1,2,MOT,Mother,Mother,that's Grandpa's clock .,,3.751,pro:dem adj n,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u717,2,0,CHI,Target_Child,Carl,where Toby ?,"CHI: where the egg ?
CHI: where the pig gone ?
CHI: where pig ?
MOT: where's
MOT: oh no the pig's gone .",2.018,pro:int n:prop,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u718,2,1,CHI,Target_Child,Carl,where Percy Toby .,,2.018,pro:int n:prop n:prop,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u719,2,2,MOT,Mother,Mother,there's Percy look .,,3.751,pro:exist n:prop n,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u908,3,0,CHI,Target_Child,Carl,where Carl ?,"MOT: what's inside ?
CHI: what's inside ?
CHI: oh .
MOT: can you open it ?
CHI: oh .",2.018,pro:int n:prop,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u909,3,1,CHI,Target_Child,Carl,there a man .,,2.018,adv det:art n,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u910,3,2,MOT,Mother,Mother,it's not a man look .,,3.751,pro:per neg det:art n n,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u968,4,0,CHI,Target_Child,Carl,where the baby gone ?,"CHI: here you are .
CHI: there Pingu .
MOT: there's Pingu .
MOT: watch out .
MOT: you'll lose him .",2.018,pro:int det:art n part,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u969,4,1,CHI,Target_Child,Carl,oh giraffe .,,2.018,co n,P1Y09M28D,22.0
Manchester,Manchester_under_2/010928.xml,u970,4,2,MOT,Mother,Mother,a giraffe yeah .,,3.751,det:art n co,P1Y09M28D,22.0
Manchester,Manchester_under_2/010902.xml,u992,1,0,CHI,Target_Child,Carl,oh what Daddy doing ?,"MOT: that's outside he said .
INV: yeah .
MOT: watch your sock .
MOT: you'll fall .
MOT: is that nice ?",1.968,co pro:int n:prop part,P1Y09M02D,21.0
Manchester,Manchester_under_2/010902.xml,u993,1,1,CHI,Target_Child,Carl,there Zita .,,1.968,n n:prop,P1Y09M02D,21.0
Manchester,Manchester_under_2/010902.xml,u994,1,2,MOT,Mother,Mother,Zita Zita's not here .,,3.487,n:prop neg adv,P1Y09M02D,21.0
Manchester,Manchester_under_2/010913.xml,u1094,1,0,CHI,Target_Child,Carl,oh what's that ?,"MOT: what's her name ?
CHI: oh .
CHI: oh .
MOT: oh no no .
MOT: nice .",2.12,co pro:int pro:dem,P1Y09M13D,21.0
Manchester,Manchester_under_2/010913.xml,u1095,1,1,CHI,Target_Child,Carl,there there Zita .,,2.12,n n:prop,P1Y09M13D,21.0
Manchester,Manchester_under_2/010913.xml,u1096,1,2,MOT,Mother,Mother,it's Zita .,,3.524,pro:per n:prop,P1Y09M13D,21.0
Manchester,Manchester_under_2/010913.xml,u1118,2,0,CHI,Target_Child,Carl,what they doing ?,"MOT: oh look .
MOT: I saw that as well .
MOT: who's that ?
CHI: there a baby fish .
MOT: oh what what were they doing ?",2.12,pro:int pro:sub part,P1Y09M13D,21.0
Manchester,Manchester_under_2/010913.xml,u1119,2,1,CHI,Target_Child,Carl,and there the Daddy .,,2.12,coord adv det:art n:prop,P1Y09M13D,21.0
Manchester,Manchester_under_2/010913.xml,u1120,2,2,MOT,Mother,Mother,oh that's the Daddy fish .,,3.524,co pro:dem det:art n:prop n,P1Y09M13D,21.0
Manchester,Manchester_under_2/011019.xml,u1376,1,0,CHI,Target_Child,Carl,where Percy ?,"MOT: Mummy can see your birdie in the back garden .
MOT: can you see him ?
MOT: can you see him ?
CHI: where's xxx ?
MOT: where's who ?",1.754,pro:int n:prop,P1Y10M19D,23.0
Manchester,Manchester_under_2/011019.xml,u1377,1,1,CHI,Target_Child,Carl,in Percy .,,1.754,prep n:prop,P1Y10M19D,23.0
Manchester,Manchester_under_2/011019.xml,u1378,1,2,MOT,Mother,Mother,here's Percy .,,3.848,pro:exist n:prop,P1Y10M19D,23.0
Manchester,Manchester_under_2/010822.xml,u693,1,0,CHI,Target_Child,Carl,what's this ?,"CHI: apple .
MOT: an apple yeah .
MOT: clever boy .
MOT: look .
MOT: what's this ?",1.98,pro:int pro:dem,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u694,1,1,CHI,Target_Child,Carl,what bath .,,1.98,det:int n,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u695,1,2,MOT,Mother,Mother,a bath .,,3.333,det:art n,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u934,2,0,CHI,Target_Child,Carl,what he doing ?,"MOT: is she going to brush the doggie ?
CHI: brush .
MOT: doggie's in the bedroom .
MOT: what's he doing ?
CHI: man .",1.98,pro:int pro:sub part,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u935,2,1,CHI,Target_Child,Carl,doggie biscuit .,,1.98,adj n,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u936,2,2,MOT,Mother,Mother,that's his biscuit .,,3.333,pro:dem det:poss n,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u1204,3,0,CHI,Target_Child,Carl,what this ?,"CHI: what this ?
CHI: what's this ?
CHI: what this ?
CHI: what this ?
MOT: what's this ?",1.98,pro:int det:dem,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u1205,3,1,CHI,Target_Child,Carl,that a house and a door .,,1.98,comp det:art n coord det:art n,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u1206,3,2,MOT,Mother,Mother,a house with a door .,,3.333,det:art n prep det:art n,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u1348,4,0,CHI,Target_Child,Carl,what this ?,"MOT: do you wanna do these pictures ?
CHI: want do pictures .
MOT: come down here .
MOT: come on .
MOT: who's this ?",1.98,pro:int det:dem,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u1349,4,1,CHI,Target_Child,Carl,that Thomas .,,1.98,comp n:prop,P1Y08M22D,21.0
Manchester,Manchester_under_2/010822.xml,u1350,4,2,MOT,Mother,Mother,that's not Thomas .,,3.333,pro:dem neg n:prop,P1Y08M22D,21.0
Braunwald,Braunwald_under_2/010824.xml,u55,1,0,CHI,Target_Child,Laura,where is Mama ?,"CHI: Daddy .
CHI: come with me .
CHI: don't catch me .
MOT: xxx Laura xxx .
SIS: back outside .",2.01,pro:int cop n:prop,P1Y08M24D,21.0
Braunwald,Braunwald_under_2/010824.xml,u56,1,1,CHI,Target_Child,Laura,if Laura raise the bathroom door to tell Jack that it's breakfast time and she's saying knock knock .,,2.01,conj n:prop n det:art n inf v n:prop comp pro:per n coord pro:sub part co,P1Y08M24D,21.0
Braunwald,Braunwald_under_2/010824.xml,u57,1,2,MOT,Mother,,okay Laura .,,4.327,co n:prop,P1Y08M24D,21.0
Providence,Providence_under_2/010801.xml,u918,1,0,CHI,Target_Child,Naima,yyy said that ?,"CHI: where are you pants ?
MOT: looking for the ball that goes with that game .
MOT: there are two balls missing .
MOT: motorcycle chicken have you seen Naima's balls ?
MOT: who said that who said that ?",2.102,v pro:dem,P1Y8M1D,20.0
Providence,Providence_under_2/010801.xml,u919,1,1,CHI,Target_Child,Naima,motorcycle yyy .,,2.102,n,P1Y8M1D,20.0
Providence,Providence_under_2/010801.xml,u920,1,2,MOT,Mother,Mother,I think motorcycle chicken said that .,,5.884,pro:sub v n n v pro:dem,P1Y8M1D,20.0
Providence,Providence_under_2/010814.xml,u302,1,0,CHI,Target_Child,William,xxx hi ?,"CHI: again ?
MOT: again ?
MOT: what's that ?
MOT: oh I'm sorry .
MOT: you don't feel like it .",1.662,co,P1Y8M14D,20.0
Providence,Providence_under_2/010814.xml,u305,1,1,CHI,Target_Child,William,g@l g@l g@l xxx .,,1.662,n:let n:let n:let,P1Y8M14D,20.0
Providence,Providence_under_2/010814.xml,u306,1,2,MOT,Mother,Mother,"that's right ,  g@l .",,4.289,pro:dem cop adv cm n:let,P1Y8M14D,20.0
Providence,Providence_under_2/010804.xml,u201,1,0,CHI,Target_Child,Ethan,what happened ?,"MOT: mhm .
MOT: the spider climbs up .
MOT: then the rain washes him out .
MOT: and then what happens ?
MOT: &ss ,  is that the sound of the rain ?",2.121,pro:int v,P1Y8M4D,20.0
Providence,Providence_under_2/010804.xml,u202,1,1,CHI,Target_Child,Ethan,"yyy ,  yyy ,  the spider ,  yyy down .",,2.121,cm cm det:art n cm adv,P1Y8M4D,20.0
Providence,Providence_under_2/010804.xml,u203,1,2,MOT,Mother,Mother,washed the spider out .,,3.808,v det:art n adv,P1Y8M4D,20.0
Providence,Providence_under_2/010804.xml,u670,2,0,CHI,Target_Child,Ethan,yyy come down ?,"CHI: come   out 
MOT: come out ,  come out ,  wherever you are .
CHI: yyy crash .
MOT: crash .
MOT: hello: .",2.121,v adv,P1Y8M4D,20.0
Providence,Providence_under_2/010804.xml,u671,2,1,CHI,Target_Child,Ethan,yyy come yyy .,,2.121,v,P1Y8M4D,20.0
Providence,Providence_under_2/010804.xml,u672,2,2,MOT,Mother,Mother,come down .,,3.808,v adv,P1Y8M4D,20.0
Providence,Providence_under_2/010925 copy.xml,u906,1,0,CHI,Target_Child,Naima,what's he doing xxx ?,"CHI: what's her name ?
MOT: his name .
MOT: xxx dad ,  I mean ,  not xxx .
MOT: xxx daddy's name ,  do you remember ?
MOT: yeah ,  xxx .",3.399,pro:int aux pro:sub part,P1Y9M25D,22.0
Providence,Providence_under_2/010925 copy.xml,u907,1,1,CHI,Target_Child,Naima,Sally yyy !,,3.399,n:prop,P1Y9M25D,22.0
Providence,Providence_under_2/010925 copy.xml,u908,1,2,MOT,Mother,Mother,xxx Sally's wiggily wiggily wiggily wiggily wiggily there .,,5.431,n:prop poss adv adv adv adv adv adv,P1Y9M25D,22.0
Providence,Providence_under_2/010925 copy.xml,u1145,2,0,CHI,Target_Child,Naima,who's xxx there ?,"MOT: what are they eating at their picnic ?
MOT: are they eating something delicious ?
CHI: grapes .
MOT: xxx oo .
MOT: that sounds delicious .",3.399,pro:rel aux adv,P1Y9M25D,22.0
Providence,Providence_under_2/010925 copy.xml,u1146,2,1,CHI,Target_Child,Naima,"xxx yyy ,  another xxx there .",,3.399,cm qn adv,P1Y9M25D,22.0
Providence,Providence_under_2/010925 copy.xml,u1147,2,2,MOT,Mother,Mother,"there was another xxx ,  yeah .",,5.431,pro:exist cop qn cm co,P1Y9M25D,22.0
Providence,Providence_under_2/010925 copy.xml,u1263,3,0,CHI,Target_Child,Naima,what yyy xxx yyy ?,"CHI: xxx friend is xxx .
MOT: xxx is xxx
CHI: Mommy's   name .
MOT: yes .
MOT: that's right .",3.399,pro:int,P1Y9M25D,22.0
Providence,Providence_under_2/010925 copy.xml,u1264,3,1,CHI,Target_Child,Naima,she had toys with her .,,3.399,pro:sub v n prep pro:obj,P1Y9M25D,22.0
Providence,Providence_under_2/010925 copy.xml,u1265,3,2,MOT,Mother,Mother,she shared your toys,,5.431,pro:sub v det:poss n,P1Y9M25D,22.0
Providence,Providence_under_2/011005.xml,u764,1,0,CHI,Target_Child,Naima,where'd Lucille go ?,"MOT: you wrapped her very nicely that time I saw that .
MOT: you did a really good job wrapping her .
CHI: Lucille's in there .
MOT: yes I see that .
CHI: where'd Lucille go ?",3.216,adv:int mod n:prop v,P1Y10M5D,22.0
Providence,Providence_under_2/011005.xml,u765,1,1,CHI,Target_Child,Naima,where'd Lucille yyy I see her .,,3.216,adv:int mod n:prop pro:sub v pro:obj,P1Y10M5D,22.0
Providence,Providence_under_2/011005.xml,u766,1,2,MOT,Mother,Mother,you see her .,,5.552,pro:per v pro:obj,P1Y10M5D,22.0
Providence,Providence_under_2/010723.xml,u1204,1,0,CHI,Target_Child,Naima,what's it called ?,"MOT: Daddy's listening to some music .
MOT: have you already seen it ?
GRA: no .
CHI: what's the music called ?
MOT: Daddy ,  what's the music called ?",2.131,pro:int aux 0pro part,P1Y7M23D,20.0
Providence,Providence_under_2/010723.xml,u1205,1,1,CHI,Target_Child,Naima,xxx xxx yyy more fruit .,,2.131,qn n,P1Y7M23D,20.0
Providence,Providence_under_2/010723.xml,u1206,1,2,MOT,Mother,Mother,"oh ,  you want some more fruit .",,4.877,co cm pro:per v qn qn n,P1Y7M23D,20.0
Providence,Providence_under_2/010710.xml,u1344,1,0,CHI,Target_Child,Naima,doing ?,"MOT: hi little fish .
CHI: sit down ,  sitting down .
MOT: yeah ,  now you're sitting down .
CHI: that's a bird .
MOT: that's a brown bird .",2.612,part,P1Y7M10D,19.0
Providence,Providence_under_2/010710.xml,u1345,1,1,CHI,Target_Child,Naima,watching a cat .,,2.612,part det:art n,P1Y7M10D,19.0
Providence,Providence_under_2/010710.xml,u1346,1,2,MOT,Mother,Mother,watching the cat .,,5.041,part det:art n,P1Y7M10D,19.0
Providence,Providence_under_2/010315.xml,u1105,1,0,CHI,Target_Child,Ethan,more more ?,"CHI: key open door .
MOT: key open door .
CHI: key 
MOT: are you sleepy ?
MOT: Play Doh yeah .",1.444,adv pro:indef,P1Y3M15D,15.0
Providence,Providence_under_2/010315.xml,u1106,1,1,CHI,Target_Child,Ethan,Play Doh .,,1.444,n:prop,P1Y3M15D,15.0
Providence,Providence_under_2/010315.xml,u1107,1,2,MOT,Mother,Mother,"uhhuh ,  Play Doh .",,4.533,co cm n:prop,P1Y3M15D,15.0
Providence,Providence_under_2/010315.xml,u1414,2,0,CHI,Target_Child,Ethan,more clothes ?,"MOT: hi ho hi ho ,  Ethan's got a hat .
MOT: hi ho hi ho Ethan's got a hat .
CHI: clothes .
CHI: clothes .
MOT: you want some clothes ?",1.444,qn n:pt,P1Y3M15D,15.0
Providence,Providence_under_2/010315.xml,u1415,2,1,CHI,Target_Child,Ethan,hat more hat .,,1.444,n qn n,P1Y3M15D,15.0
Providence,Providence_under_2/010315.xml,u1416,2,2,MOT,Mother,Mother,"more hats ,  I don't know if we have more hats .",,4.533,qn n cm pro:sub mod neg v conj pro:sub v qn n,P1Y3M15D,15.0
Providence,Providence_under_2/010517.xml,u322,1,0,CHI,Target_Child,Ethan,on in what ?,"CHI: pig .
CHI: microphone through tunnel .
MOT: microphone through the tunnel ?
CHI: stuck .
MOT: it's stuck in the hole .",1.863,adv prep pro:int,P1Y5M17D,18.0
Providence,Providence_under_2/010517.xml,u323,1,1,CHI,Target_Child,Ethan,back it up .,,1.863,adv pro:per adv,P1Y5M17D,18.0
Providence,Providence_under_2/010517.xml,u324,1,2,MOT,Mother,Mother,let's hook it back up .,,4.569,v pro:obj v pro:per adv adv,P1Y5M17D,18.0
Providence,Providence_under_2/010714.xml,u1108,1,0,CHI,Target_Child,Ethan,ball ?,"MOT: do you wanna look at Ethan's camera ?
MOT: where did mommy
MOT: where did mommy put it ?
MOT: sleep ?
MOT: uhoh ,  Spaghettios !",2.063,n,P1Y7M14D,19.0
Providence,Providence_under_2/010714.xml,u1109,1,1,CHI,Target_Child,Ethan,ball yyy yyy .,,2.063,n,P1Y7M14D,19.0
Providence,Providence_under_2/010714.xml,u1110,1,2,MOT,Mother,Mother,my ball .,,4.137,det:poss n,P1Y7M14D,19.0
Providence,Providence_under_2/010700.xml,u607,1,0,CHI,Target_Child,Ethan,xxx see it see it ?,"CHI: do you have a clown do you ?
CHI: you .
CHI: a clown do you ?
MOT: I don't have a clown do you ?
MOT: the green one has a clown .",2.146,v pro:per v pro:per,P1Y7M0D,19.0
Providence,Providence_under_2/010700.xml,u608,1,1,CHI,Target_Child,Ethan,see it .,,2.146,v pro:per,P1Y7M0D,19.0
Providence,Providence_under_2/010700.xml,u609,1,2,MOT,Mother,Mother,"I don't see a clown on that one ,  it has a puppy dog though .",,4.858,pro:sub mod neg v det:art n prep pro:dem pro:indef cm pro:per aux det:art n n adv,P1Y7M0D,19.0
Providence,Providence_under_2/010700 copy.xml,u542,1,0,CHI,Target_Child,Naima,what's that xxx ?,"MOT: that's a jumping chicken .
CHI: Naima Naima .
MOT: oh we have some library books here these are library books let's leave these here .
CHI: yyy Naima books .
MOT: those books up there belong to the library and we have to return them .",2.954,pro:int cop pro:dem,P1Y7M0D,19.0
Providence,Providence_under_2/010700 copy.xml,u543,1,1,CHI,Target_Child,Naima,broken one .,,2.954,part pro:indef,P1Y7M0D,19.0
Providence,Providence_under_2/010700 copy.xml,u544,1,2,MOT,Mother,Mother,that's not broken .,,6.051,pro:dem cop neg part,P1Y7M0D,19.0
Providence,Providence_under_2/010700 copy.xml,u807,2,0,CHI,Target_Child,Naima,what yyy yyy doing ?,"MOT: I don't know where is the armadillo ?
CHI: top what yyy top doing there ?
MOT: what's the top doing there ?
CHI: what's the grapes doing there ?
MOT: what're the grapes doing there ?",2.954,pro:int n:gerund,P1Y7M0D,19.0
Providence,Providence_under_2/010700 copy.xml,u808,2,1,CHI,Target_Child,Naima,yyy xxx yyy a per<son> person .,,2.954,det:art n n,P1Y7M0D,19.0
Providence,Providence_under_2/010700 copy.xml,u809,2,2,MOT,Mother,Mother,oh it's a person .,,6.051,co pro:per cop det:art n,P1Y7M0D,19.0
Providence,Providence_under_2/010700 copy.xml,u983,3,0,CHI,Target_Child,Naima,where do lemurs go ?,"MOT: they're marsupials .
MOT: koala are marsupials .
MOT: marsupials .
MOT: kangaroos are marsupials .
MOT: and I think lemurs are marsupials .",2.954,adv:int v n v,P1Y7M0D,19.0
Providence,Providence_under_2/010700 copy.xml,u984,3,1,CHI,Target_Child,Naima,where do lemurs,,2.954,adv:int v n,P1Y7M0D,19.0
Providence,Providence_under_2/010700 copy.xml,u986,3,2,MOT,Mother,Mother,lemurs lemurs were in that same book we've returned to library already .,,6.051,n n cop prep pro:dem adj n pro:sub aux part prep n adv,P1Y7M0D,19.0
Providence,Providence_under_2/010808.xml,u1216,1,0,CHI,Target_Child,Naima,what's that bear doing ?,"MOT: xxx Naima xxx .
CHI: Naima like   some yogurt .
MOT: would you like some yogurt ?
CHI: Daddy 
MOT: yogurt and porridge is a good combination .",2.508,pro:int cop pro:dem n part,P1Y8M8D,20.0
Providence,Providence_under_2/010808.xml,u1217,1,1,CHI,Target_Child,Naima,eating that pear   yyy .,,2.508,part pro:dem n,P1Y8M8D,20.0
Providence,Providence_under_2/010808.xml,u1218,1,2,MOT,Mother,Mother,that bear is eating .,,4.962,pro:dem n aux part,P1Y8M8D,20.0
Providence,Providence_under_2/010820.xml,u992,1,0,CHI,Target_Child,Ethan,yyy police police ?,"MOT: anywhere !
MOT: hm: .
CHI: yyy car   police   yyy pick+up   pick+up 
MOT: careful sweetie .
MOT: whoops !",2.149,n n,P1Y8M20D,21.0
Providence,Providence_under_2/010820.xml,u993,1,1,CHI,Target_Child,Ethan,police car yyy .,,2.149,n n,P1Y8M20D,21.0
Providence,Providence_under_2/010820.xml,u994,1,2,MOT,Mother,Mother,"police car ,  that's a",,4.271,n n cm pro:dem cop det:art,P1Y8M20D,21.0
Providence,Providence_under_2/010821.xml,u349,1,0,CHI,Target_Child,Naima,what'd Grandma say to Naima ?,"CHI: what's in there ?
CHI: what's in there ?
MOT: oh ,  that's your rhyming puzzle that Grandma gave you .
CHI: Grandma said ,  what did Grandma said   to Naima ?
CHI: what did Grandma said   to Naima ?",2.888,pro:int mod n:prop v prep n:prop,P1Y8M21D,21.0
Providence,Providence_under_2/010821.xml,u350,1,1,CHI,Target_Child,Naima,I'm not sure where the apple is .,,2.888,pro:sub cop neg adj pro:rel 0det n cop,P1Y8M21D,21.0
Providence,Providence_under_2/010821.xml,u351,1,2,MOT,Mother,Mother,"I'm not sure where the apple is ,  but I know I saw a couple of pieces at",,5.51,pro:sub cop neg adj pro:rel det:art n aux cm conj pro:sub v pro:sub v det:art n prep n prep,P1Y8M21D,21.0
Providence,Providence_under_2/010821.xml,u825,2,0,CHI,Target_Child,Naima,xxx doing ?,"CHI: no !
CHI: no !
CHI: yyy wrapping paper go ?
MOT: that's a good question .
MOT: had ,  I had some .",2.888,part,P1Y8M21D,21.0
Providence,Providence_under_2/010821.xml,u826,2,1,CHI,Target_Child,Naima,Ma looking for the wrapping paper .,,2.888,n:prop part prep det:art part n,P1Y8M21D,21.0
Providence,Providence_under_2/010821.xml,u827,2,2,MOT,Mother,Mother,"yeah ,  I'm looking for the wrapping paper .",,5.51,co cm pro:sub aux part prep det:art part n,P1Y8M21D,21.0
